;NOME MUNICÍPIO;UF;MÊS DISPONIBILIZAÇÃO;CÓDIGO MUNICÍPIO IBGE;soma_valor_beneficio;count_valor_beneficio;concatenar
22721;JAPI;RN;202009;12027025.0;437700;718;202009JAPIRN
22722;JAPI;RN;202010;14432430.0;228600;645;202010JAPIRN
22723;JAPI;RN;202011;19243240.0;343500;1025;202011JAPIRN
22724;JAPI;RN;202012;21648645.0;333900;1003;202012JAPIRN
22725;JAPIRA;PR;202004;4112306.0;468600;736;202004JAPIRAPR
22726;JAPIRA;PR;202005;8224612.0;625200;983;202005JAPIRAPR
22727;JAPIRA;PR;202006;12336918.0;276000;434;202006JAPIRAPR
22728;JAPIRA;PR;202007;16449224.0;652200;1025;202007JAPIRAPR
22729;JAPIRA;PR;202008;20561530.0;529200;825;202008JAPIRAPR
22730;JAPIRA;PR;202009;24673836.0;690000;1109;202009JAPIRAPR
22731;JAPIRA;PR;202010;28786142.0;415200;994;202010JAPIRAPR
22732;JAPIRA;PR;202011;32898448.0;568500;1589;202011JAPIRAPR
22733;JAPIRA;PR;202012;37010754.0;548700;1616;202012JAPIRAPR
22734;JAPOATA;SE;202004;2803401.0;909000;1398;202004JAPOATASE
22735;JAPOATA;SE;202005;5606802.0;1038000;1606;202005JAPOATASE
22736;JAPOATA;SE;202006;8410203.0;400200;616;202006JAPOATASE
22737;JAPOATA;SE;202007;11213604.0;1077600;1663;202007JAPOATASE
22738;JAPOATA;SE;202008;14017005.0;846000;1317;202008JAPOATASE
22739;JAPOATA;SE;202009;16820406.0;1080900;1732;202009JAPOATASE
22740;JAPOATA;SE;202010;19623807.0;590700;1534;202010JAPOATASE
22741;JAPOATA;SE;202011;22427208.0;877500;2479;202011JAPOATASE
22742;JAPOATA;SE;202012;22427208.0;797100;2354;202012JAPOATASE
22743;JAPONVAR;MG;202004;3135357.0;697800;1120;202004JAPONVARMG
22744;JAPONVAR;MG;202005;6270714.0;805200;1298;202005JAPONVARMG
22745;JAPONVAR;MG;202006;9406071.0;261600;422;202006JAPONVARMG
22746;JAPONVAR;MG;202007;12541428.0;811800;1305;202007JAPONVARMG
22747;JAPONVAR;MG;202008;15676785.0;694200;1115;202008JAPONVARMG
22748;JAPONVAR;MG;202009;18812142.0;835200;1384;202009JAPONVARMG
22749;JAPONVAR;MG;202010;21947499.0;445500;1220;202010JAPONVARMG
22750;JAPONVAR;MG;202011;25082856.0;636600;1887;202011JAPONVARMG
22751;JAPONVAR;MG;202012;25082856.0;662700;2072;202012JAPONVARMG
22752;JAPORA;MS;202004;5004809.0;510600;790;202004JAPORAMS
22753;JAPORA;MS;202005;10009618.0;633600;983;202005JAPORAMS
22754;JAPORA;MS;202006;15014427.0;298200;463;202006JAPORAMS
22755;JAPORA;MS;202007;20019236.0;684600;1056;202007JAPORAMS
22756;JAPORA;MS;202008;25024045.0;551400;856;202008JAPORAMS
22757;JAPORA;MS;202009;30028854.0;726000;1153;202009JAPORAMS
22758;JAPORA;MS;202010;35033663.0;425100;1020;202010JAPORAMS
22759;JAPORA;MS;202011;40038472.0;616200;1670;202011JAPORAMS
22760;JAPORA;MS;202012;45043281.0;528600;1586;202012JAPORAMS
22761;JAPURA;AM;202004;1302108.0;360000;534;202004JAPURAAM
22762;JAPURA;AM;202005;2604216.0;422400;631;202005JAPURAAM
22763;JAPURA;AM;202006;3906324.0;220200;332;202006JAPURAAM
22764;JAPURA;AM;202007;5208432.0;586200;859;202007JAPURAAM
22765;JAPURA;AM;202008;6510540.0;479400;712;202008JAPURAAM
22766;JAPURA;AM;202009;6510540.0;605400;920;202009JAPURAAM
22767;JAPURA;AM;202010;6510540.0;390000;816;202010JAPURAAM
22768;JAPURA;AM;202011;10416864.0;564300;1355;202011JAPURAAM
22769;JAPURA;AM;202012;11718972.0;449700;1310;202012JAPURAAM
22770;JAPURA;PR;202004;4112405.0;796800;1231;202004JAPURAPR
22771;JAPURA;PR;202005;8224810.0;1057800;1655;202005JAPURAPR
22772;JAPURA;PR;202006;12337215.0;458400;724;202006JAPURAPR
22773;JAPURA;PR;202007;16449620.0;1083600;1695;202007JAPURAPR
22774;JAPURA;PR;202008;20562025.0;900000;1409;202008JAPURAPR
22775;JAPURA;PR;202009;24674430.0;1155900;1871;202009JAPURAPR
22776;JAPURA;PR;202010;28786835.0;698400;1674;202010JAPURAPR
22777;JAPURA;PR;202011;32899240.0;960000;2648;202011JAPURAPR
22778;JAPURA;PR;202012;37011645.0;896700;2637;202012JAPURAPR
22779;JAQUEIRA;PE;202004;2607950.0;707400;1125;202004JAQUEIRAPE
22780;JAQUEIRA;PE;202005;5215900.0;853200;1365;202005JAQUEIRAPE
22781;JAQUEIRA;PE;202006;7823850.0;326400;520;202006JAQUEIRAPE
22782;JAQUEIRA;PE;202007;10431800.0;885600;1415;202007JAQUEIRAPE
22783;JAQUEIRA;PE;202008;13039750.0;688200;1102;202008JAQUEIRAPE
22784;JAQUEIRA;PE;202009;15647700.0;918000;1511;202009JAQUEIRAPE
22785;JAQUEIRA;PE;202010;18255650.0;494700;1291;202010JAQUEIRAPE
22786;JAQUEIRA;PE;202011;20863600.0;719100;2093;202011JAQUEIRAPE
22787;JAQUEIRA;PE;202012;23471550.0;642900;1986;202012JAQUEIRAPE
22788;JAQUIRANA;RS;202004;4311122.0;278400;412;202004JAQUIRANARS
22789;JAQUIRANA;RS;202005;8622244.0;383400;577;202005JAQUIRANARS
22790;JAQUIRANA;RS;202006;12933366.0;171600;258;202006JAQUIRANARS
22791;JAQUIRANA;RS;202007;17244488.0;415200;623;202007JAQUIRANARS
22792;JAQUIRANA;RS;202008;21555610.0;377400;567;202008JAQUIRANARS
22793;JAQUIRANA;RS;202009;25866732.0;480000;739;202009JAQUIRANARS
22794;JAQUIRANA;RS;202010;30177854.0;295800;652;202010JAQUIRANARS
22795;JAQUIRANA;RS;202011;34488976.0;414900;1054;202011JAQUIRANARS
22796;JAQUIRANA;RS;202012;38800098.0;393600;1093;202012JAQUIRANARS
22797;JARAGUA;GO;202004;5211800.0;5458200;8302;202004JARAGUAGO
22798;JARAGUA;GO;202005;10423600.0;7381200;11383;202005JARAGUAGO
22799;JARAGUA;GO;202006;15635400.0;3309600;5151;202006JARAGUAGO
22800;JARAGUA;GO;202007;20847200.0;7802400;12047;202007JARAGUAGO
22801;JARAGUA;GO;202008;26059000.0;6595200;10204;202008JARAGUAGO
22802;JARAGUA;GO;202009;31270800.0;8423100;13354;202009JARAGUAGO
22803;JARAGUA;GO;202010;36482600.0;5255100;12071;202010JARAGUAGO
22804;JARAGUA;GO;202011;41694400.0;7077000;19121;202011JARAGUAGO
22805;JARAGUA;GO;202012;46906200.0;6607500;19708;202012JARAGUAGO
22806;JARAGUA DO SUL;SC;202004;4208906.0;10616400;15441;202004JARAGUA DO SULSC
22807;JARAGUA DO SUL;SC;202005;8417812.0;14916000;22062;202005JARAGUA DO SULSC
22808;JARAGUA DO SUL;SC;202006;12626718.0;7354200;10924;202006JARAGUA DO SULSC
22809;JARAGUA DO SUL;SC;202007;16835624.0;16023600;23716;202007JARAGUA DO SULSC
22810;JARAGUA DO SUL;SC;202008;21044530.0;14071200;20888;202008JARAGUA DO SULSC
22811;JARAGUA DO SUL;SC;202009;25253436.0;18421800;28022;202009JARAGUA DO SULSC
22812;JARAGUA DO SUL;SC;202010;29462342.0;11817300;24610;202010JARAGUA DO SULSC
22813;JARAGUA DO SUL;SC;202011;33671248.0;15489600;38189;202011JARAGUA DO SULSC
22814;JARAGUA DO SUL;SC;202012;37880154.0;13839900;37483;202012JARAGUA DO SULSC
22815;JARAGUARI;MS;202004;5004908.0;521400;816;202004JARAGUARIMS
22816;JARAGUARI;MS;202005;10009816.0;676800;1053;202005JARAGUARIMS
22817;JARAGUARI;MS;202006;15014724.0;303000;471;202006JARAGUARIMS
22818;JARAGUARI;MS;202007;20019632.0;726000;1126;202007JARAGUARIMS
22819;JARAGUARI;MS;202008;25024540.0;600000;931;202008JARAGUARIMS
22820;JARAGUARI;MS;202009;30029448.0;769800;1231;202009JARAGUARIMS
22821;JARAGUARI;MS;202010;35034356.0;468000;1107;202010JARAGUARIMS
22822;JARAGUARI;MS;202011;40039264.0;650700;1739;202011JARAGUARIMS
22823;JARAGUARI;MS;202012;45044172.0;594600;1753;202012JARAGUARIMS
22824;JARAMATAIA;AL;202004;2703700.0;273000;435;202004JARAMATAIAAL
22825;JARAMATAIA;AL;202005;5407400.0;336000;538;202005JARAMATAIAAL
22826;JARAMATAIA;AL;202006;8111100.0;141600;227;202006JARAMATAIAAL
22827;JARAMATAIA;AL;202007;10814800.0;354000;565;202007JARAMATAIAAL
22828;JARAMATAIA;AL;202008;13518500.0;275400;439;202008JARAMATAIAAL
22829;JARAMATAIA;AL;202009;16222200.0;363900;601;202009JARAMATAIAAL
22830;JARAMATAIA;AL;202010;18925900.0;214800;547;202010JARAMATAIAAL
22831;JARAMATAIA;AL;202011;21629600.0;323100;921;202011JARAMATAIAAL
22832;JARAMATAIA;AL;202012;21629600.0;272100;843;202012JARAMATAIAAL
22833;JARDIM;CE;202004;2307106.0;2080200;3278;202004JARDIMCE
22834;JARDIM;CE;202005;4614212.0;2469600;3905;202005JARDIMCE
22835;JARDIM;CE;202006;6921318.0;966000;1521;202006JARDIMCE
22836;JARDIM;CE;202007;9228424.0;2491200;3933;202007JARDIMCE
22837;JARDIM;CE;202008;11535530.0;1956000;3094;202008JARDIMCE
22838;JARDIM;CE;202009;13842636.0;2489700;4076;202009JARDIMCE
22839;JARDIM;CE;202010;16149742.0;1250100;3353;202010JARDIMCE
22840;JARDIM;CE;202011;18456848.0;1800900;5259;202011JARDIMCE
22841;JARDIM;CE;202012;20763954.0;1712700;5253;202012JARDIMCE
22842;JARDIM;MS;202004;5005004.0;2778600;4070;202004JARDIMMS
22843;JARDIM;MS;202005;10010008.0;3574200;5268;202005JARDIMMS
22844;JARDIM;MS;202006;15015012.0;1696200;2496;202006JARDIMMS
22845;JARDIM;MS;202007;20020016.0;3859200;5691;202007JARDIMMS
22846;JARDIM;MS;202008;25025020.0;3316200;4904;202008JARDIMMS
22847;JARDIM;MS;202009;30030024.0;4189800;6361;202009JARDIMMS
22848;JARDIM;MS;202010;35035028.0;2529000;5570;202010JARDIMMS
22849;JARDIM;MS;202011;40040032.0;3470400;8838;202011JARDIMMS
22850;JARDIM;MS;202012;45045036.0;3083700;8712;202012JARDIMMS
22851;JARDIM ALEGRE;PR;202004;4112504.0;1187400;1878;202004JARDIM ALEGREPR
22852;JARDIM ALEGRE;PR;202005;8225008.0;1533000;2427;202005JARDIM ALEGREPR
22853;JARDIM ALEGRE;PR;202006;12337512.0;711000;1115;202006JARDIM ALEGREPR
22854;JARDIM ALEGRE;PR;202007;16450016.0;1602600;2531;202007JARDIM ALEGREPR
22855;JARDIM ALEGRE;PR;202008;20562520.0;1294800;2052;202008JARDIM ALEGREPR
22856;JARDIM ALEGRE;PR;202009;24675024.0;1705200;2773;202009JARDIM ALEGREPR
22857;JARDIM ALEGRE;PR;202010;28787528.0;1026900;2506;202010JARDIM ALEGREPR
22858;JARDIM ALEGRE;PR;202011;32900032.0;1422900;3985;202011JARDIM ALEGREPR
22859;JARDIM ALEGRE;PR;202012;32900032.0;1288800;3941;202012JARDIM ALEGREPR
22860;JARDIM DE ANGICOS;RN;202004;2405504.0;166200;253;202004JARDIM DE ANGICOSRN
22861;JARDIM DE ANGICOS;RN;202005;4811008.0;196200;301;202005JARDIM DE ANGICOSRN
22862;JARDIM DE ANGICOS;RN;202006;7216512.0;78000;119;202006JARDIM DE ANGICOSRN
22863;JARDIM DE ANGICOS;RN;202007;9622016.0;204600;313;202007JARDIM DE ANGICOSRN
22864;JARDIM DE ANGICOS;RN;202008;12027520.0;151200;231;202008JARDIM DE ANGICOSRN
22865;JARDIM DE ANGICOS;RN;202009;12027520.0;205200;323;202009JARDIM DE ANGICOSRN
22866;JARDIM DE ANGICOS;RN;202010;12027520.0;112200;295;202010JARDIM DE ANGICOSRN
22867;JARDIM DE ANGICOS;RN;202011;14433024.0;171300;482;202011JARDIM DE ANGICOSRN
22868;JARDIM DE ANGICOS;RN;202012;19244032.0;148500;446;202012JARDIM DE ANGICOSRN
22869;JARDIM DE PIRANHAS;RN;202004;2405603.0;1539000;2407;202004JARDIM DE PIRANHASRN
22870;JARDIM DE PIRANHAS;RN;202005;4811206.0;1809000;2834;202005JARDIM DE PIRANHASRN
22871;JARDIM DE PIRANHAS;RN;202006;7216809.0;718800;1125;202006JARDIM DE PIRANHASRN
22872;JARDIM DE PIRANHAS;RN;202007;9622412.0;1863000;2921;202007JARDIM DE PIRANHASRN
22873;JARDIM DE PIRANHAS;RN;202008;12028015.0;1463400;2299;202008JARDIM DE PIRANHASRN
22874;JARDIM DE PIRANHAS;RN;202009;14433618.0;1901100;3069;202009JARDIM DE PIRANHASRN
22875;JARDIM DE PIRANHAS;RN;202010;16839221.0;1062300;2791;202010JARDIM DE PIRANHASRN
22876;JARDIM DE PIRANHAS;RN;202011;19244824.0;1551000;4566;202011JARDIM DE PIRANHASRN
22877;JARDIM DE PIRANHAS;RN;202012;21650427.0;1461600;4496;202012JARDIM DE PIRANHASRN
22878;JARDIM DO MULATO;PI;202004;2205250.0;208200;323;202004JARDIM DO MULATOPI
22879;JARDIM DO MULATO;PI;202005;4410500.0;254400;398;202005JARDIM DO MULATOPI
22880;JARDIM DO MULATO;PI;202006;6615750.0;88200;137;202006JARDIM DO MULATOPI
22881;JARDIM DO MULATO;PI;202007;8821000.0;265200;412;202007JARDIM DO MULATOPI
22882;JARDIM DO MULATO;PI;202008;11026250.0;223800;349;202008JARDIM DO MULATOPI
22883;JARDIM DO MULATO;PI;202009;13231500.0;267900;431;202009JARDIM DO MULATOPI
22884;JARDIM DO MULATO;PI;202010;15436750.0;149100;380;202010JARDIM DO MULATOPI
22885;JARDIM DO MULATO;PI;202011;17642000.0;207600;584;202011JARDIM DO MULATOPI
22886;JARDIM DO MULATO;PI;202012;19847250.0;216000;653;202012JARDIM DO MULATOPI
22887;JARDIM DO SERIDO;RN;202004;2405702.0;1302000;2046;202004JARDIM DO SERIDORN
22888;JARDIM DO SERIDO;RN;202005;4811404.0;1512000;2375;202005JARDIM DO SERIDORN
22889;JARDIM DO SERIDO;RN;202006;7217106.0;617400;969;202006JARDIM DO SERIDORN
22890;JARDIM DO SERIDO;RN;202007;9622808.0;1571400;2465;202007JARDIM DO SERIDORN
22891;JARDIM DO SERIDO;RN;202008;12028510.0;1261200;1987;202008JARDIM DO SERIDORN
22892;JARDIM DO SERIDO;RN;202009;14434212.0;1606500;2616;202009JARDIM DO SERIDORN
22893;JARDIM DO SERIDO;RN;202010;16839914.0;892200;2342;202010JARDIM DO SERIDORN
22894;JARDIM DO SERIDO;RN;202011;19245616.0;1323900;3823;202011JARDIM DO SERIDORN
22895;JARDIM DO SERIDO;RN;202012;21651318.0;1247400;3783;202012JARDIM DO SERIDORN
22896;JARDIM OLINDA;PR;202004;4112603.0;149400;231;202004JARDIM OLINDAPR
22897;JARDIM OLINDA;PR;202005;8225206.0;181200;281;202005JARDIM OLINDAPR
22898;JARDIM OLINDA;PR;202006;12337809.0;78600;124;202006JARDIM OLINDAPR
22899;JARDIM OLINDA;PR;202007;16450412.0;189000;290;202007JARDIM OLINDAPR
22900;JARDIM OLINDA;PR;202008;20563015.0;154200;239;202008JARDIM OLINDAPR
22901;JARDIM OLINDA;PR;202009;20563015.0;192600;309;202009JARDIM OLINDAPR
22902;JARDIM OLINDA;PR;202010;24675618.0;110100;273;202010JARDIM OLINDAPR
22903;JARDIM OLINDA;PR;202011;28788221.0;151200;424;202011JARDIM OLINDAPR
22904;JARDIM OLINDA;PR;202012;28788221.0;138900;427;202012JARDIM OLINDAPR
22905;JARDINOPOLIS;SC;202004;4208955.0;103800;160;202004JARDINOPOLISSC
22906;JARDINOPOLIS;SC;202005;8417910.0;160800;251;202005JARDINOPOLISSC
22907;JARDINOPOLIS;SC;202006;12626865.0;92400;146;202006JARDINOPOLISSC
22908;JARDINOPOLIS;SC;202007;16835820.0;175200;272;202007JARDINOPOLISSC
22909;JARDINOPOLIS;SC;202008;21044775.0;176400;272;202008JARDINOPOLISSC
22910;JARDINOPOLIS;SC;202009;25253730.0;212400;338;202009JARDINOPOLISSC
22911;JARDINOPOLIS;SC;202010;29462685.0;143700;291;202010JARDINOPOLISSC
22912;JARDINOPOLIS;SC;202011;33671640.0;192000;470;202011JARDINOPOLISSC
22913;JARDINOPOLIS;SC;202012;33671640.0;178500;496;202012JARDINOPOLISSC
22914;JARDINOPOLIS;SP;202004;3525102.0;3561000;5205;202004JARDINOPOLISSP
22915;JARDINOPOLIS;SP;202005;7050204.0;5346000;7925;202005JARDINOPOLISSP
22916;JARDINOPOLIS;SP;202006;10575306.0;2649600;3960;202006JARDINOPOLISSP
22917;JARDINOPOLIS;SP;202007;14100408.0;5764800;8555;202007JARDINOPOLISSP
22918;JARDINOPOLIS;SP;202008;17625510.0;4873200;7241;202008JARDINOPOLISSP
22919;JARDINOPOLIS;SP;202009;21150612.0;6394200;9720;202009JARDINOPOLISSP
22920;JARDINOPOLIS;SP;202010;24675714.0;4179600;8665;202010JARDINOPOLISSP
22921;JARDINOPOLIS;SP;202011;28200816.0;5457900;13725;202011JARDINOPOLISSP
22922;JARDINOPOLIS;SP;202012;31725918.0;4771800;13467;202012JARDINOPOLISSP
22923;JARI;RS;202004;4311130.0;231600;362;202004JARIRS
22924;JARI;RS;202005;8622260.0;311400;485;202005JARIRS
22925;JARI;RS;202006;12933390.0;195000;305;202006JARIRS
22926;JARI;RS;202007;17244520.0;362400;566;202007JARIRS
22927;JARI;RS;202008;21555650.0;325200;514;202008JARIRS
22928;JARI;RS;202009;25866780.0;431400;695;202009JARIRS
22929;JARI;RS;202010;30177910.0;279300;620;202010JARIRS
22930;JARI;RS;202011;30177910.0;381300;979;202011JARIRS
22931;JARI;RS;202012;25866780.0;321300;982;202012JARIRS
22932;JARINU;SP;202004;3525201.0;3094200;4546;202004JARINUSP
22933;JARINU;SP;202005;7050402.0;4583400;6861;202005JARINUSP
22934;JARINU;SP;202006;10575603.0;2290800;3440;202006JARINUSP
22935;JARINU;SP;202007;14100804.0;4978200;7462;202007JARINUSP
22936;JARINU;SP;202008;17626005.0;4339200;6524;202008JARINUSP
22937;JARINU;SP;202009;21151206.0;5571300;8559;202009JARINUSP
22938;JARINU;SP;202010;24676407.0;3669300;7660;202010JARINUSP
22939;JARINU;SP;202011;28201608.0;4799400;12049;202011JARINUSP
22940;JARINU;SP;202012;31726809.0;4249800;11954;202012JARINUSP
22941;JARU;RO;202004;1100114.0;5826600;8636;202004JARURO
22942;JARU;RO;202005;2200228.0;8044800;12102;202005JARURO
22943;JARU;RO;202006;3300342.0;3773400;5710;202006JARURO
22944;JARU;RO;202007;4400456.0;8508600;12794;202007JARURO
22945;JARU;RO;202008;5500570.0;7231800;10897;202008JARURO
22946;JARU;RO;202009;6600684.0;9276300;14317;202009JARURO
22947;JARU;RO;202010;7700798.0;5789700;12803;202010JARURO
22948;JARU;RO;202011;8800912.0;7832100;20357;202011JARURO
22949;JARU;RO;202012;9901026.0;7084500;20427;202012JARURO
22950;JATAI;GO;202004;5211909.0;10584600;15519;202004JATAIGO
22951;JATAI;GO;202005;10423818.0;14524200;21466;202005JATAIGO
22952;JATAI;GO;202006;15635727.0;6840600;10197;202006JATAIGO
22953;JATAI;GO;202007;20847636.0;15617400;23103;202007JATAIGO
22954;JATAI;GO;202008;26059545.0;13489200;20020;202008JATAIGO
22955;JATAI;GO;202009;31271454.0;17064000;25928;202009JATAIGO
22956;JATAI;GO;202010;36483363.0;10589100;22801;202010JATAIGO
22957;JATAI;GO;202011;41695272.0;14234700;35969;202011JATAIGO
22958;JATAI;GO;202012;46907181.0;12772200;35727;202012JATAIGO
22959;JATAIZINHO;PR;202004;4112702.0;1112400;1706;202004JATAIZINHOPR
22960;JATAIZINHO;PR;202005;8225404.0;1503600;2329;202005JATAIZINHOPR
22961;JATAIZINHO;PR;202006;12338106.0;654600;1025;202006JATAIZINHOPR
22962;JATAIZINHO;PR;202007;16450808.0;1570800;2429;202007JATAIZINHOPR
22963;JATAIZINHO;PR;202008;20563510.0;1293000;1994;202008JATAIZINHOPR
22964;JATAIZINHO;PR;202009;24676212.0;1683000;2669;202009JATAIZINHOPR
22965;JATAIZINHO;PR;202010;28788914.0;1007700;2337;202010JATAIZINHOPR
22966;JATAIZINHO;PR;202011;32901616.0;1378800;3743;202011JATAIZINHOPR
22967;JATAIZINHO;PR;202012;37014318.0;1237200;3671;202012JATAIZINHOPR
22968;JATAUBA;PE;202004;2608008.0;1128600;1745;202004JATAUBAPE
22969;JATAUBA;PE;202005;5216016.0;1343400;2095;202005JATAUBAPE
22970;JATAUBA;PE;202006;7824024.0;489000;763;202006JATAUBAPE
22971;JATAUBA;PE;202007;10432032.0;1350000;2102;202007JATAUBAPE
22972;JATAUBA;PE;202008;13040040.0;1053600;1644;202008JATAUBAPE
22973;JATAUBA;PE;202009;15648048.0;1373400;2219;202009JATAUBAPE
22974;JATAUBA;PE;202010;18256056.0;736200;1983;202010JATAUBAPE
22975;JATAUBA;PE;202011;20864064.0;1091700;3193;202011JATAUBAPE
22976;JATAUBA;PE;202012;23472072.0;1045500;3177;202012JATAUBAPE
22977;JATEI;MS;202004;5005103.0;267600;413;202004JATEIMS
22978;JATEI;MS;202005;10010206.0;357600;558;202005JATEIMS
22979;JATEI;MS;202006;15015309.0;155400;237;202006JATEIMS
22980;JATEI;MS;202007;20020412.0;375000;584;202007JATEIMS
22981;JATEI;MS;202008;25025515.0;313200;489;202008JATEIMS
22982;JATEI;MS;202009;30030618.0;388800;624;202009JATEIMS
22983;JATEI;MS;202010;35035721.0;227400;537;202010JATEIMS
22984;JATEI;MS;202011;40040824.0;291900;807;202011JATEIMS
22985;JATEI;MS;202012;45045927.0;275700;835;202012JATEIMS
22986;JATI;CE;202004;2307205.0;624600;1003;202004JATICE
22987;JATI;CE;202005;4614410.0;733200;1175;202005JATICE
22988;JATI;CE;202006;6921615.0;279000;448;202006JATICE
22989;JATI;CE;202007;9228820.0;759000;1215;202007JATICE
22990;JATI;CE;202008;11536025.0;583800;934;202008JATICE
22991;JATI;CE;202009;13843230.0;759900;1256;202009JATICE
22992;JATI;CE;202010;16150435.0;411900;1111;202010JATICE
22993;JATI;CE;202011;16150435.0;602700;1811;202011JATICE
22994;JATI;CE;202012;20764845.0;567600;1794;202012JATICE
22995;JATOBA;MA;202004;2105450.0;470400;738;202004JATOBAMA
22996;JATOBA;MA;202005;4210900.0;540600;851;202005JATOBAMA
22997;JATOBA;MA;202006;6316350.0;204000;323;202006JATOBAMA
22998;JATOBA;MA;202007;8421800.0;560400;882;202007JATOBAMA
22999;JATOBA;MA;202008;10527250.0;462000;727;202008JATOBAMA
23000;JATOBA;MA;202009;12632700.0;566100;924;202009JATOBAMA
23001;JATOBA;MA;202010;14738150.0;312000;821;202010JATOBAMA
23002;JATOBA;MA;202011;16843600.0;447000;1277;202011JATOBAMA
23003;JATOBA;MA;202012;16843600.0;447000;1367;202012JATOBAMA
23004;JATOBA;PE;202004;2608057.0;991800;1561;202004JATOBAPE
23005;JATOBA;PE;202005;5216114.0;1219800;1917;202005JATOBAPE
23006;JATOBA;PE;202006;7824171.0;524400;816;202006JATOBAPE
23007;JATOBA;PE;202007;10432228.0;1267200;1984;202007JATOBAPE
23008;JATOBA;PE;202008;13040285.0;1055400;1656;202008JATOBAPE
23009;JATOBA;PE;202009;15648342.0;1366500;2212;202009JATOBAPE
23010;JATOBA;PE;202010;18256399.0;722100;1848;202010JATOBAPE
23011;JATOBA;PE;202011;20864456.0;1030800;2935;202011JATOBAPE
23012;JATOBA;PE;202012;23472513.0;956400;2890;202012JATOBAPE
23013;JATOBA DO PIAUI;PI;202004;2205276.0;363000;570;202004JATOBA DO PIAUIPI
23014;JATOBA DO PIAUI;PI;202005;4410552.0;444000;701;202005JATOBA DO PIAUIPI
23015;JATOBA DO PIAUI;PI;202006;6615828.0;175200;277;202006JATOBA DO PIAUIPI
23016;JATOBA DO PIAUI;PI;202007;8821104.0;453600;717;202007JATOBA DO PIAUIPI
23017;JATOBA DO PIAUI;PI;202008;11026380.0;369600;585;202008JATOBA DO PIAUIPI
23018;JATOBA DO PIAUI;PI;202009;13231656.0;460800;759;202009JATOBA DO PIAUIPI
23019;JATOBA DO PIAUI;PI;202010;15436932.0;260700;683;202010JATOBA DO PIAUIPI
23020;JATOBA DO PIAUI;PI;202011;15436932.0;385800;1118;202011JATOBA DO PIAUIPI
23021;JATOBA DO PIAUI;PI;202012;15436932.0;357600;1109;202012JATOBA DO PIAUIPI
23022;JAU;SP;202004;3525300.0;11054400;16365;202004JAUSP
23023;JAU;SP;202005;7050600.0;15907200;23917;202005JAUSP
23024;JAU;SP;202006;10575900.0;7661400;11655;202006JAUSP
23025;JAU;SP;202007;14101200.0;16990200;25596;202007JAUSP
23026;JAU;SP;202008;17626500.0;14580600;22045;202008JAUSP
23027;JAU;SP;202009;21151800.0;18953100;29312;202009JAUSP
23028;JAU;SP;202010;24677100.0;12347100;26368;202010JAUSP
23029;JAU;SP;202011;28202400.0;16431300;41928;202011JAUSP
23030;JAU;SP;202012;31727700.0;14654400;41117;202012JAUSP
23031;JAU DO TOCANTINS;TO;202004;1711506.0;331800;535;202004JAU DO TOCANTINSTO
23032;JAU DO TOCANTINS;TO;202005;3423012.0;387600;623;202005JAU DO TOCANTINSTO
23033;JAU DO TOCANTINS;TO;202006;5134518.0;156600;252;202006JAU DO TOCANTINSTO
23034;JAU DO TOCANTINS;TO;202007;6846024.0;404400;644;202007JAU DO TOCANTINSTO
23035;JAU DO TOCANTINS;TO;202008;8557530.0;340200;543;202008JAU DO TOCANTINSTO
23036;JAU DO TOCANTINS;TO;202009;10269036.0;415800;685;202009JAU DO TOCANTINSTO
23037;JAU DO TOCANTINS;TO;202010;11980542.0;234900;609;202010JAU DO TOCANTINSTO
23038;JAU DO TOCANTINS;TO;202011;13692048.0;327600;943;202011JAU DO TOCANTINSTO
23039;JAU DO TOCANTINS;TO;202012;10269036.0;303600;941;202012JAU DO TOCANTINSTO
23040;JAUPACI;GO;202004;5212006.0;270000;438;202004JAUPACIGO
23041;JAUPACI;GO;202005;10424012.0;350400;566;202005JAUPACIGO
23042;JAUPACI;GO;202006;15636018.0;145200;234;202006JAUPACIGO
23043;JAUPACI;GO;202007;20848024.0;369000;593;202007JAUPACIGO
23044;JAUPACI;GO;202008;26060030.0;301200;485;202008JAUPACIGO
23045;JAUPACI;GO;202009;31272036.0;383400;636;202009JAUPACIGO
23046;JAUPACI;GO;202010;36484042.0;229500;566;202010JAUPACIGO
23047;JAUPACI;GO;202011;41696048.0;303600;869;202011JAUPACIGO
23048;JAUPACI;GO;202012;46908054.0;279900;868;202012JAUPACIGO
23049;JAURU;MT;202004;5105002.0;1021800;1540;202004JAURUMT
23050;JAURU;MT;202005;10210004.0;1342200;2033;202005JAURUMT
23051;JAURU;MT;202006;15315006.0;647400;980;202006JAURUMT
